index,user_id,create_date,count,area_pixels,area_mm2
3,294,2025-03-21 01:17:55.518667+00:00,18,323772.5,0.0026693877044
3,300,2025-03-21 01:32:02.069293+00:00,14,323772.5,0.0026693877044
3,293,2025-03-21 01:32:51.940167+00:00,16,323772.5,0.0026693877044
3,65,2025-04-21 07:27:25.307795+00:00,17,323772.5,0.0026693877044
3,1,2025-06-11 15:10:54.515859+00:00,12,323772.5,0.0026693877044
15,253,2025-02-08 16:33:02.887387+00:00,3,512786.5,0.00422774008936
15,241,2025-02-05 10:24:05.357073+00:00,30,512786.5,0.00422774008936
15,220,2025-02-07 13:36:43.202795+00:00,14,512786.5,0.00422774008936
15,233,2025-02-08 11:42:57.863287+00:00,18,512786.5,0.00422774008936
15,251,2025-02-08 23:18:56.605067+00:00,32,512786.5,0.00422774008936
15,225,2025-02-04 12:37:58.927361+00:00,23,512786.5,0.00422774008936
15,247,2025-02-08 19:36:17.621485+00:00,20,512786.5,0.00422774008936
15,211,2025-02-04 17:03:47.438022+00:00,25,512786.5,0.00422774008936
15,232,2025-02-06 22:33:24.209608+00:00,10,512786.5,0.00422774008936
15,224,2025-02-07 19:34:12.827887+00:00,13,512786.5,0.00422774008936
15,226,2025-02-08 16:52:16.588796+00:00,20,512786.5,0.00422774008936
15,249,2025-02-08 17:56:10.992206+00:00,27,512786.5,0.00422774008936
15,265,2025-02-08 23:10:26.369886+00:00,25,512786.5,0.00422774008936
15,218,2025-02-05 16:47:38.009860+00:00,22,512786.5,0.00422774008936
15,231,2025-02-03 19:07:03.185129+00:00,20,512786.5,0.00422774008936
15,255,2025-02-08 18:07:36.194656+00:00,39,512786.5,0.00422774008936
15,254,2025-02-08 15:56:44.214633+00:00,18,512786.5,0.00422774008936
15,259,2025-02-08 19:31:31.043518+00:00,28,512786.5,0.00422774008936
15,217,2025-02-04 08:57:11.438855+00:00,28,512786.5,0.00422774008936
15,248,2025-02-06 23:17:20.694050+00:00,20,512786.5,0.00422774008936
15,214,2025-02-03 15:08:16.211644+00:00,27,512786.5,0.00422774008936
15,243,2025-02-05 15:20:07.147221+00:00,30,512786.5,0.00422774008936
15,239,2025-02-05 12:30:57.514879+00:00,6,512786.5,0.00422774008936
15,219,2025-02-08 17:19:31.947450+00:00,22,512786.5,0.00422774008936
15,236,2025-02-08 23:41:28.431892+00:00,38,512786.5,0.00422774008936
15,223,2025-02-07 11:50:06.788842+00:00,18,512786.5,0.00422774008936
15,240,2025-02-08 23:41:34.945014+00:00,22,512786.5,0.00422774008936
15,235,2025-02-07 16:57:39.876642+00:00,27,512786.5,0.00422774008936
15,258,2025-02-08 19:42:54.236687+00:00,19,512786.5,0.00422774008936
15,261,2025-02-08 20:05:19.723213+00:00,27,512786.5,0.00422774008936
15,269,2025-02-08 23:14:54.041582+00:00,26,512786.5,0.00422774008936
15,256,2025-02-08 20:50:54.090374+00:00,16,512786.5,0.00422774008936
15,246,2025-02-07 12:21:23.739553+00:00,30,512786.5,0.00422774008936
15,273,2025-02-08 22:54:36.242928+00:00,19,512786.5,0.00422774008936
15,274,2025-02-08 23:50:34.113966+00:00,23,512786.5,0.00422774008936
15,275,2025-02-09 00:59:52.860229+00:00,9,512786.5,0.00422774008936
15,245,2025-02-09 02:25:58.207088+00:00,3,512786.5,0.00422774008936
15,276,2025-02-09 03:34:44.065243+00:00,26,512786.5,0.00422774008936
15,230,2025-02-09 04:31:50.262894+00:00,29,512786.5,0.00422774008936
15,277,2025-02-09 17:49:48.790382+00:00,22,512786.5,0.00422774008936
15,263,2025-02-09 20:02:39.808523+00:00,23,512786.5,0.00422774008936
15,268,2025-02-09 23:22:22.845225+00:00,12,512786.5,0.00422774008936
15,262,2025-02-09 23:26:26.335288+00:00,18,512786.5,0.00422774008936
15,282,2025-02-09 23:48:50.075238+00:00,25,512786.5,0.00422774008936
15,271,2025-02-09 23:52:13.884357+00:00,35,512786.5,0.00422774008936
15,215,2025-02-10 11:41:42.597569+00:00,34,512786.5,0.00422774008936
15,266,2025-02-10 17:16:04.772928+00:00,11,512786.5,0.00422774008936
15,283,2025-02-10 23:31:41.087372+00:00,6,512786.5,0.00422774008936
15,285,2025-03-05 00:43:12.389665+00:00,45,512786.5,0.00422774008936
15,284,2025-03-05 00:55:24.943687+00:00,0,512786.5,0.00422774008936
15,2,2025-03-13 08:59:50.264842+00:00,22,447028,0.00368558492992
15,292,2025-03-19 11:17:56.409706+00:00,34,455256.5,0.00375342595016
15,296,2025-03-21 01:12:24.080323+00:00,14,512786.5,0.00422774008936
15,65,2025-04-17 20:41:40.829028+00:00,30,512786.5,0.00422774008936
15,1,2025-06-12 20:23:07.006236+00:00,35,512786.5,0.00422774008936
38,232,2025-02-08 18:45:13.155325+00:00,7,634386,0.00523028419104
38,259,2025-02-08 19:35:57.580391+00:00,32,634386,0.00523028419104
38,234,2025-02-03 22:57:40.703750+00:00,21,634386,0.00523028419104
38,239,2025-02-05 13:31:05.442207+00:00,12,634386,0.00523028419104
38,246,2025-02-06 17:05:35.638175+00:00,36,634386,0.00523028419104
38,242,2025-02-06 20:45:53.392306+00:00,15,634386,0.00523028419104
38,247,2025-02-08 19:21:12.037558+00:00,7,634386,0.00523028419104
38,256,2025-02-08 20:35:55.403015+00:00,18,634386,0.00523028419104
38,214,2025-02-03 14:59:35.715266+00:00,20,634386,0.00523028419104
38,169,2025-02-04 14:47:01.194719+00:00,14,634386,0.00523028419104
38,223,2025-02-07 11:33:42.784330+00:00,29,634386,0.00523028419104
38,258,2025-02-08 19:30:19.437608+00:00,18,634386,0.00523028419104
38,257,2025-02-08 19:39:00.744813+00:00,22,634386,0.00523028419104
38,237,2025-02-08 22:43:53.560762+00:00,38,634386,0.00523028419104
38,221,2025-02-08 17:01:56.117237+00:00,30,634386,0.00523028419104
38,219,2025-02-08 17:40:12.160526+00:00,31,634386,0.00523028419104
38,253,2025-02-08 19:31:53.409328+00:00,7,634386,0.00523028419104
38,226,2025-02-08 17:16:58.785223+00:00,18,634386,0.00523028419104
38,249,2025-02-08 18:54:38.417289+00:00,41,634386,0.00523028419104
38,236,2025-02-08 23:27:16.863150+00:00,41,634386,0.00523028419104
38,224,2025-02-06 10:15:14.370849+00:00,23,634386,0.00523028419104
38,243,2025-02-05 15:24:11.777847+00:00,21,634386,0.00523028419104
38,240,2025-02-08 23:37:20.549838+00:00,23,634386,0.00523028419104
38,241,2025-02-05 09:43:00.027134+00:00,32,634386,0.00523028419104
38,272,2025-02-08 23:43:12.604276+00:00,37,634386,0.00523028419104
38,216,2025-02-04 12:06:56.492198+00:00,39,634386,0.00523028419104
38,228,2025-02-05 18:25:53.848699+00:00,8,634386,0.00523028419104
38,254,2025-02-08 16:17:05.460967+00:00,26,634386,0.00523028419104
38,273,2025-02-08 23:34:01.216536+00:00,31,634386,0.00523028419104
38,235,2025-02-05 15:42:54.671732+00:00,27,634386,0.00523028419104
38,231,2025-02-03 18:44:04.234943+00:00,24,634386,0.00523028419104
38,248,2025-02-06 22:01:39.761326+00:00,14,634386,0.00523028419104
38,222,2025-02-04 09:55:37.212590+00:00,18,634386,0.00523028419104
38,260,2025-02-08 23:15:14.918949+00:00,30,634386,0.00523028419104
38,251,2025-02-08 23:47:37.430425+00:00,26,634386,0.00523028419104
38,264,2025-02-09 00:00:11.359164+00:00,29,634386,0.00523028419104
38,275,2025-02-09 00:06:16.039719+00:00,12,634386,0.00523028419104
38,229,2025-02-09 00:27:59.818557+00:00,29,634386,0.00523028419104
38,245,2025-02-09 02:52:15.896333+00:00,3,634386,0.00523028419104
38,230,2025-02-09 04:44:27.471678+00:00,24,634386,0.00523028419104
38,276,2025-02-09 04:46:36.854943+00:00,21,634386,0.00523028419104
38,277,2025-02-09 18:55:59.854981+00:00,17,634386,0.00523028419104
38,263,2025-02-09 19:10:30.730596+00:00,21,634386,0.00523028419104
38,252,2025-02-09 20:50:56.849126+00:00,17,634386,0.00523028419104
38,271,2025-02-09 21:59:41.696431+00:00,41,634386,0.00523028419104
38,268,2025-02-09 23:19:59.038801+00:00,16,634386,0.00523028419104
38,282,2025-02-09 23:41:46.064818+00:00,29,634386,0.00523028419104
38,262,2025-02-09 23:48:09.578334+00:00,17,634386,0.00523028419104
38,215,2025-02-10 11:40:49.296669+00:00,34,634386,0.00523028419104
38,283,2025-02-10 23:20:10.778090+00:00,5,634386,0.00523028419104
38,285,2025-03-05 00:50:10.820672+00:00,43,634386,0.00523028419104
38,284,2025-03-05 00:56:19.407431+00:00,0,634386,0.00523028419104
38,292,2025-03-19 11:27:09.473587+00:00,46,605412,0.00499140399168
38,296,2025-03-21 01:15:39.924300+00:00,14,634386,0.00523028419104
38,306,2025-03-21 01:30:49.325591+00:00,54,634386,0.00523028419104
38,303,2025-03-21 01:36:31.330674+00:00,43,634386,0.00523028419104
38,2,2025-03-26 22:22:30.320651+00:00,52,797606.5,0.00657597845416
38,1,2025-06-13 11:46:45.256434+00:00,44,634386,0.00523028419104
23,255,2025-02-08 19:03:08.381056+00:00,48,733620,0.0060484327968
23,217,2025-02-03 15:15:26.579285+00:00,36,733620,0.0060484327968
23,259,2025-02-08 19:03:31.830437+00:00,34,733620,0.0060484327968
23,241,2025-02-05 10:32:09.033510+00:00,36,733620,0.0060484327968
23,226,2025-02-08 16:46:57.769069+00:00,20,733620,0.0060484327968
23,222,2025-02-04 10:46:12.679694+00:00,23,733620,0.0060484327968
23,223,2025-02-07 11:28:48.415903+00:00,25,733620,0.0060484327968
23,219,2025-02-08 18:47:25.759020+00:00,36,733620,0.0060484327968
23,232,2025-02-08 18:23:49.921482+00:00,18,733620,0.0060484327968
23,261,2025-02-08 22:02:46.455722+00:00,31,733620,0.0060484327968
23,256,2025-02-08 20:57:39.375306+00:00,20,733620,0.0060484327968
23,253,2025-02-08 15:49:29.339800+00:00,5,733620,0.0060484327968
23,254,2025-02-08 15:50:53.462343+00:00,29,733620,0.0060484327968
23,246,2025-02-07 12:06:20.190651+00:00,42,733620,0.0060484327968
23,221,2025-02-08 17:14:10.057767+00:00,38,733620,0.0060484327968
23,269,2025-02-08 23:01:41.030490+00:00,24,733620,0.0060484327968
23,273,2025-02-08 23:19:46.801631+00:00,30,733620,0.0060484327968
23,248,2025-02-06 23:07:35.805425+00:00,31,733620,0.0060484327968
23,233,2025-02-08 11:17:59.927543+00:00,36,733620,0.0060484327968
23,247,2025-02-08 19:49:38.704949+00:00,17,733620,0.0060484327968
23,242,2025-02-06 21:00:30.173625+00:00,28,733620,0.0060484327968
23,235,2025-02-06 10:04:43.268122+00:00,34,733620,0.0060484327968
23,249,2025-02-08 18:37:38.182928+00:00,42,733620,0.0060484327968
23,243,2025-02-08 22:27:41.951256+00:00,32,733620,0.0060484327968
23,239,2025-02-05 11:59:06.743150+00:00,15,733620,0.0060484327968
23,228,2025-02-05 18:20:14.549893+00:00,8,733620,0.0060484327968
23,257,2025-02-08 18:40:15.406330+00:00,27,733620,0.0060484327968
23,169,2025-02-04 15:03:03.874145+00:00,27,733620,0.0060484327968
23,251,2025-02-08 23:31:48.413016+00:00,31,733620,0.0060484327968
23,260,2025-02-08 23:36:00.607397+00:00,22,733620,0.0060484327968
23,231,2025-02-03 18:42:01.807163+00:00,28,733620,0.0060484327968
23,265,2025-02-08 23:43:25.352832+00:00,28,733620,0.0060484327968
23,214,2025-02-03 15:13:21.056777+00:00,26,733620,0.0060484327968
23,272,2025-02-08 23:50:39.211511+00:00,32,733620,0.0060484327968
23,275,2025-02-09 00:11:11.847167+00:00,26,733620,0.0060484327968
23,276,2025-02-09 04:04:17.022639+00:00,24,733620,0.0060484327968
23,230,2025-02-09 04:30:12.417091+00:00,35,733620,0.0060484327968
23,229,2025-02-09 05:13:21.047011+00:00,50,733620,0.0060484327968
23,277,2025-02-09 16:30:59.550387+00:00,32,733620,0.0060484327968
23,271,2025-02-09 18:12:24.959259+00:00,54,733620,0.0060484327968
23,263,2025-02-09 19:39:21.380041+00:00,16,733620,0.0060484327968
23,280,2025-02-09 20:12:59.260204+00:00,18,733620,0.0060484327968
23,262,2025-02-09 23:08:23.767458+00:00,23,733620,0.0060484327968
23,268,2025-02-09 23:28:12.560387+00:00,19,733620,0.0060484327968
23,282,2025-02-09 23:46:48.913663+00:00,33,733620,0.0060484327968
23,279,2025-02-10 14:47:31.057446+00:00,22,733620,0.0060484327968
23,215,2025-02-10 16:17:03.487438+00:00,44,733620,0.0060484327968
23,283,2025-02-10 23:43:57.079664+00:00,6,733620,0.0060484327968
23,285,2025-03-05 00:32:34.906083+00:00,49,733620,0.0060484327968
23,284,2025-03-05 00:37:20.509224+00:00,52,733620,0.0060484327968
23,292,2025-03-19 11:19:54.867586+00:00,45,684938,0.00564706723232
23,2,2025-03-19 13:55:46.103359+00:00,50,750777,0.00618988608528
23,295,2025-03-21 01:31:20.079396+00:00,57,733620,0.0060484327968
23,182,2025-04-16 18:31:01.501628+00:00,37,733620,0.0060484327968
23,309,2025-04-28 18:54:42.111696+00:00,52,733620,0.0060484327968
23,1,2025-06-12 21:30:24.058459+00:00,52,733620,0.0060484327968
35,247,2025-02-08 19:18:43.948564+00:00,17,565086.5,0.00465893476136
35,241,2025-02-05 10:17:44.708976+00:00,27,565086.5,0.00465893476136
35,224,2025-02-07 19:23:10.307093+00:00,26,565086.5,0.00465893476136
35,251,2025-02-08 23:15:23.431394+00:00,19,565086.5,0.00465893476136
35,249,2025-02-07 21:50:31.410769+00:00,31,565086.5,0.00465893476136
35,217,2025-02-03 18:07:18.976219+00:00,33,565086.5,0.00465893476136
35,244,2025-02-05 18:33:27.017254+00:00,12,565086.5,0.00465893476136
35,246,2025-02-06 16:46:29.747436+00:00,39,565086.5,0.00465893476136
35,228,2025-02-05 18:36:29.197443+00:00,13,565086.5,0.00465893476136
35,219,2025-02-08 17:28:42.623363+00:00,26,565086.5,0.00465893476136
35,252,2025-02-07 20:06:18.518006+00:00,13,565086.5,0.00465893476136
35,211,2025-02-04 17:09:10.465538+00:00,38,565086.5,0.00465893476136
35,221,2025-02-08 16:56:13.526742+00:00,32,565086.5,0.00465893476136
35,239,2025-02-05 10:51:09.529182+00:00,25,565086.5,0.00465893476136
35,218,2025-02-05 16:45:34.809327+00:00,16,565086.5,0.00465893476136
35,233,2025-02-08 10:59:40.698757+00:00,17,565086.5,0.00465893476136
35,256,2025-02-08 20:34:49.866727+00:00,19,565086.5,0.00465893476136
35,258,2025-02-08 19:47:04.054899+00:00,17,565086.5,0.00465893476136
35,273,2025-02-08 23:16:14.359680+00:00,24,565086.5,0.00465893476136
35,274,2025-02-08 23:43:33.054485+00:00,25,565086.5,0.00465893476136
35,232,2025-02-06 20:58:07.993541+00:00,9,565086.5,0.00465893476136
35,267,2025-02-08 22:06:03.337510+00:00,22,565086.5,0.00465893476136
35,225,2025-02-07 16:17:53.992002+00:00,23,565086.5,0.00465893476136
35,269,2025-02-08 23:05:18.063086+00:00,23,565086.5,0.00465893476136
35,259,2025-02-08 19:14:14.379419+00:00,26,565086.5,0.00465893476136
35,270,2025-02-08 23:07:17.965197+00:00,23,565086.5,0.00465893476136
35,231,2025-02-03 18:31:44.238094+00:00,22,565086.5,0.00465893476136
35,248,2025-02-06 23:28:11.229086+00:00,22,565086.5,0.00465893476136
35,272,2025-02-08 23:31:43.085461+00:00,36,565086.5,0.00465893476136
35,257,2025-02-08 19:14:25.781072+00:00,22,565086.5,0.00465893476136
35,220,2025-02-07 13:29:16.626206+00:00,17,565086.5,0.00465893476136
35,254,2025-02-08 16:19:57.980902+00:00,20,565086.5,0.00465893476136
35,240,2025-02-08 23:14:43.160187+00:00,17,565086.5,0.00465893476136
35,226,2025-02-08 17:07:20.783580+00:00,24,565086.5,0.00465893476136
35,215,2025-02-03 15:13:10.661320+00:00,36,565086.5,0.00465893476136
35,214,2025-02-08 17:49:21.474549+00:00,24,565086.5,0.00465893476136
35,223,2025-02-07 11:55:22.851268+00:00,17,565086.5,0.00465893476136
35,264,2025-02-08 23:52:46.715937+00:00,23,565086.5,0.00465893476136
35,245,2025-02-09 02:55:22.123772+00:00,4,565086.5,0.00465893476136
35,275,2025-02-09 02:57:03.362040+00:00,7,565086.5,0.00465893476136
35,276,2025-02-09 04:50:48.310528+00:00,20,565086.5,0.00465893476136
35,230,2025-02-09 04:57:20.173640+00:00,20,565086.5,0.00465893476136
35,229,2025-02-09 05:31:17.355746+00:00,25,565086.5,0.00465893476136
35,277,2025-02-09 17:50:50.612142+00:00,19,565086.5,0.00465893476136
35,235,2025-02-09 20:22:10.095434+00:00,22,565086.5,0.00465893476136
35,262,2025-02-09 21:44:19.056283+00:00,26,565086.5,0.00465893476136
35,282,2025-02-09 23:45:17.588737+00:00,25,565086.5,0.00465893476136
35,268,2025-02-09 23:48:49.828423+00:00,10,565086.5,0.00465893476136
35,271,2025-02-10 00:21:45.443686+00:00,34,565086.5,0.00465893476136
35,278,2025-02-10 01:18:59.939679+00:00,31,565086.5,0.00465893476136
35,279,2025-02-10 14:32:48.879519+00:00,18,565086.5,0.00465893476136
35,283,2025-02-10 23:19:46.303259+00:00,4,565086.5,0.00465893476136
35,285,2025-03-05 00:45:27.096632+00:00,40,565086.5,0.00465893476136
35,284,2025-03-05 00:55:17.945922+00:00,0,565086.5,0.00465893476136
35,293,2025-03-21 01:19:22.861037+00:00,29,565086.5,0.00465893476136
35,300,2025-03-21 01:28:03.567533+00:00,44,565086.5,0.00465893476136
35,296,2025-03-21 01:30:10.015072+00:00,21,565086.5,0.00465893476136
35,2,2025-03-26 22:00:15.400099+00:00,34,589006.5,0.00485614655016
35,65,2025-04-17 20:41:53.841180+00:00,32,565086.5,0.00465893476136
35,310,2025-04-28 18:56:14.255065+00:00,16,565086.5,0.00465893476136
35,3,2025-04-28 19:35:51.486488+00:00,44,565086.5,0.00465893476136
35,1,2025-06-13 11:34:04.156496+00:00,35,565086.5,0.00465893476136
12,258,2025-02-08 19:26:46.465935+00:00,10,586719,0.00483728693616
12,249,2025-02-08 19:43:58.351725+00:00,27,586719,0.00483728693616
12,236,2025-02-05 13:21:21.119893+00:00,27,586719,0.00483728693616
12,248,2025-02-06 22:17:18.871834+00:00,12,586719,0.00483728693616
12,2,2025-02-03 11:49:19.943639+00:00,28,586719,0.00483728693616
12,274,2025-02-08 23:26:04.441477+00:00,17,586719,0.00483728693616
12,253,2025-02-08 16:40:35.103639+00:00,3,586719,0.00483728693616
12,219,2025-02-08 19:05:29.861760+00:00,20,586719,0.00483728693616
12,214,2025-02-03 14:44:32.947429+00:00,22,586719,0.00483728693616
12,218,2025-02-05 16:40:53.760407+00:00,17,586719,0.00483728693616
12,234,2025-02-03 23:05:49.852034+00:00,13,586719,0.00483728693616
12,211,2025-02-04 17:07:33.094314+00:00,24,586719,0.00483728693616
12,246,2025-02-07 12:03:16.800123+00:00,24,586719,0.00483728693616
12,242,2025-02-06 20:48:26.510612+00:00,12,586719,0.00483728693616
12,226,2025-02-08 17:13:56.791209+00:00,17,586719,0.00483728693616
12,257,2025-02-08 18:31:31.601833+00:00,8,586719,0.00483728693616
12,267,2025-02-08 22:04:14.161879+00:00,20,586719,0.00483728693616
12,231,2025-02-03 18:23:57.636656+00:00,16,586719,0.00483728693616
12,217,2025-02-04 08:56:24.313653+00:00,16,586719,0.00483728693616
12,272,2025-02-08 23:16:37.904339+00:00,19,586719,0.00483728693616
12,247,2025-02-08 19:23:01.667765+00:00,10,586719,0.00483728693616
12,260,2025-02-08 23:23:42.343773+00:00,20,586719,0.00483728693616
12,223,2025-02-07 11:40:55.700003+00:00,17,586719,0.00483728693616
12,239,2025-02-04 22:17:51.764169+00:00,17,586719,0.00483728693616
12,232,2025-02-06 21:19:17.108229+00:00,8,586719,0.00483728693616
12,251,2025-02-08 23:35:44.730558+00:00,18,586719,0.00483728693616
12,220,2025-02-07 13:26:28.243501+00:00,10,586719,0.00483728693616
12,228,2025-02-05 18:26:18.679178+00:00,4,586719,0.00483728693616
12,273,2025-02-08 23:18:15.834754+00:00,16,586719,0.00483728693616
12,256,2025-02-08 20:49:45.630912+00:00,14,586719,0.00483728693616
12,269,2025-02-08 23:09:18.274113+00:00,19,586719,0.00483728693616
12,243,2025-02-08 22:35:08.785592+00:00,20,586719,0.00483728693616
12,229,2025-02-08 23:46:47.908272+00:00,36,586719,0.00483728693616
12,240,2025-02-08 23:48:23.053010+00:00,18,586719,0.00483728693616
12,265,2025-02-08 23:58:26.052681+00:00,15,586719,0.00483728693616
12,275,2025-02-09 00:53:00.593477+00:00,2,586719,0.00483728693616
12,245,2025-02-09 03:25:09.185577+00:00,4,586719,0.00483728693616
12,230,2025-02-09 04:36:32.246590+00:00,23,586719,0.00483728693616
12,277,2025-02-09 17:54:08.844229+00:00,14,586719,0.00483728693616
12,263,2025-02-09 19:56:54.769782+00:00,14,586719,0.00483728693616
12,281,2025-02-09 22:24:15.923494+00:00,16,586719,0.00483728693616
12,262,2025-02-09 23:30:18.068378+00:00,9,586719,0.00483728693616
12,268,2025-02-09 23:37:51.390968+00:00,9,586719,0.00483728693616
12,282,2025-02-09 23:40:17.501905+00:00,19,586719,0.00483728693616
12,271,2025-02-10 00:15:17.031294+00:00,28,586719,0.00483728693616
12,279,2025-02-10 14:30:04.610875+00:00,13,586719,0.00483728693616
12,266,2025-02-10 17:29:13.667904+00:00,10,586719,0.00483728693616
12,283,2025-02-10 23:21:11.843413+00:00,5,586719,0.00483728693616
12,284,2025-03-05 00:38:31.784152+00:00,35,586719,0.00483728693616
12,290,2025-03-05 00:46:25.357730+00:00,23,586719,0.00483728693616
12,292,2025-03-19 11:16:37.498282+00:00,24,527226,0.00434678856864
12,294,2025-03-21 01:17:35.426383+00:00,25,586719,0.00483728693616
12,309,2025-04-28 18:56:27.532581+00:00,21,586719,0.00483728693616
12,3,2025-04-28 19:27:00.991240+00:00,34,586719,0.00483728693616
12,1,2025-06-12 16:27:36.123434+00:00,25,586719,0.00483728693616
2,256,2025-02-08 20:29:09.132035+00:00,15,607058.5,0.00500497879144
2,231,2025-02-03 18:56:34.845172+00:00,18,607058.5,0.00500497879144
2,214,2025-02-03 15:19:09.141819+00:00,16,607058.5,0.00500497879144
2,223,2025-02-07 11:27:07.121932+00:00,12,607058.5,0.00500497879144
2,221,2025-02-03 18:13:29.520980+00:00,24,607058.5,0.00500497879144
2,246,2025-02-07 12:02:31.703583+00:00,25,607058.5,0.00500497879144
2,255,2025-02-08 17:11:21.173449+00:00,31,607058.5,0.00500497879144
2,234,2025-02-03 23:13:21.160542+00:00,19,607058.5,0.00500497879144
2,269,2025-02-08 23:37:49.788962+00:00,20,607058.5,0.00500497879144
2,248,2025-02-06 23:04:14.815941+00:00,26,607058.5,0.00500497879144
2,249,2025-02-08 17:38:32.332622+00:00,26,607058.5,0.00500497879144
2,267,2025-02-08 21:51:20.179088+00:00,24,607058.5,0.00500497879144
2,258,2025-02-08 18:52:50.044079+00:00,12,607058.5,0.00500497879144
2,215,2025-02-03 15:28:58.131426+00:00,30,607058.5,0.00500497879144
2,233,2025-02-08 11:25:08.274690+00:00,24,607058.5,0.00500497879144
2,261,2025-02-08 19:52:52.821106+00:00,26,607058.5,0.00500497879144
2,251,2025-02-08 23:29:23.245012+00:00,22,607058.5,0.00500497879144
2,216,2025-02-04 11:59:08.042866+00:00,31,607058.5,0.00500497879144
2,232,2025-02-06 21:14:19.475204+00:00,8,607058.5,0.00500497879144
2,225,2025-02-07 16:47:30.894351+00:00,15,607058.5,0.00500497879144
2,219,2025-02-08 18:13:03.143472+00:00,25,607058.5,0.00500497879144
2,228,2025-02-05 18:21:59.932371+00:00,4,607058.5,0.00500497879144
2,217,2025-02-03 15:31:14.632636+00:00,25,607058.5,0.00500497879144
2,169,2025-02-04 15:11:56.813746+00:00,17,607058.5,0.00500497879144
2,264,2025-02-08 23:29:37.929768+00:00,20,607058.5,0.00500497879144
2,247,2025-02-08 19:25:02.656584+00:00,12,607058.5,0.00500497879144
2,272,2025-02-08 23:45:38.123330+00:00,33,607058.5,0.00500497879144
2,239,2025-02-05 12:34:22.137296+00:00,14,607058.5,0.00500497879144
2,242,2025-02-06 12:47:49.652540+00:00,18,607058.5,0.00500497879144
2,253,2025-02-08 16:28:52.006543+00:00,4,607058.5,0.00500497879144
